-1633321443|-123215149|1629662986|-560858779|691968953|-716590717|1350623071|331234802|1269892078|1870712300|335885879|-178820838|1907972632|-242941720|-2026411070|-476202198|-487795113|-1829141656|1778871162|790.32|762.35|130.64|871.83|127.78|161.27|230.52|947.21|343.04|498.85|517.56|293.70|400.39|24.69|745.81|
287739397|1104856060|958988703|1541948505|1569956312|579013276|-1885991958|-1220665955|755856392|-399295499|95913941|925467574|-1021198006|-246787870|-222553107|55360948|1464496196|1837459300|-1994733441|529.34|167.24|682.66|282.31|953.45|646.93|779.40|259.91|519.83|559.32|412.01|811.14|778.39|571.76|683.70|
-2134848884|-1711762668|-2022092465|-1273578383|1430525564|-1112613614|346591790|-777875014|-1888542555|-34591587|-187409507|-237951120|2122375870|-553463313|-652438665|218887916|174413808|2100131506|1307249918|315.52|93.35|628.94|803.92|908.72|218.05|699.71|341.40|430.48|753.33|567.68|132.47|586.10|16.13|558.82|
1638960105|-1204131253|-646606743|-810369094|2044148320|755340430|-1462140206|1430596209|176072290|-1680085961|889248353|-252020901|-1386877732|-308668931|-2090653566|-1046234252|1443724324|-935591279|-171278|860.21|684.42|834.84|684.44|833.46|782.65|590.28|917.28|466.91|492.44|515.12|630.54|899.16|806.98|573.84|
-433401245|1355655087|971838147|841486160|1516252627|-385020721|-1748557930|1183744244|-151151474|1738734193|-2014879430|949222561|324054687|-1217313001|-2001772339|1942553152|-1761229765|1412285186|-47113698|526.21|583.04|740.05|668.42|162.32|628.75|820.36|822.81|798.16|926.20|296.07|120.04|643.88|477.68|964.04|
2045594296|-2015734722|-474096383|1076850612|-714002154|-659899772|1825914284|1019524200|-2000238066|1450205901|841126701|418412346|1134875304|218641747|1865213531|892038443|-1555478173|1044709861|-1620103163|452.91|649.19|977.58|765.22|282.40|196.92|338.89|184.72|469.74|6.36|493.48|431.69|401.24|560.36|221.05|
1746493688|-1812763571|273550710|-1654463969|1061906338|-2006431050|1146324778|-2006068779|-71296462|-976400243|-1189335737|-560723774|-172942608|-1794825122|2025448957|-1169412964|583158900|400205513|1635946909|323.47|254.95|868.60|619.10|503.40|853.11|78.43|664.94|266.53|60.74|690.01|660.95|352.45|380.70|691.14|
47989781|1289723791|327960761|-2049285939|-504176873|427841843|1512053241|888279945|1632424670|-517336657|832181789|-952138502|1744387113|-2079934332|1083238925|-905806151|-1900789553|-1310867357|-935720202|609.35|857.23|428.68|29.91|744.61|280.39|155.38|264.41|252.55|28.46|439.81|468.70|861.51|619.65|877.11|
437865248|-1528356147|-1527676462|734006392|-431373594|-598340746|237214321|-145617819|801602068|349189906|775266792|-1220532308|-94498634|1368468503|-1351179474|1537302994|1880220404|1006392048|-217090125|819.93|643.97|918.91|536.89|388.83|476.66|931.26|797.69|69.19|87.61|530.15|339.40|722.42|468.69|211.84|
584329211|-1433832555|372268871|-1335073433|1927552661|-1507001195|-824853423|706088875|1578172728|-72774923|-403025829|2096994650|1480756217|-797236483|1403759555|1886933696|-251319868|279491285|-94039515|286.92|595.20|599.13|2.24|444.29|324.91|62.46|87.62|870.40|798.61|597.79|924.62|2.33|14.04|760.26|
654324256|-657015118|1549064685|341800130|1578038221|1663558355|-535776675|-1265304920|1372497251|-1753932373|-627499363|38087265|1856711958|-1822292436|2042612278|202489255|341099271|-1532710817|1126722309|430.99|940.88|599.21|402.68|4.65|337.26|265.72|257.43|740.90|38.12|999.42|18.14|685.93|25.69|582.91|
