2100773676|2012979760|-616451014|-1412985517|1016645030|-423512497|-637851857|388062622|-1915394528|-285426993|-926862357|1454686456|665199097|405034960|1959447052|1050580729|563292017|-1205755261|447888188|906.24|549.07|663.89|250.55|29.04|489.06|721.86|819.33|352.51|820.72|473.76|105.35|657.06|132.55|884.03|truth|
151634228|-1412079238|-1923133549|-149288281|-814662231|2084507013|1601830224|-141219870|816580297|1752474429|1386965115|-1990431324|4623897|219818426|1689452523|-388661251|459698917|1319541631|-52277293|419.29|659.22|380.61|901.66|853.36|488.41|633.67|885.44|927.69|872.38|872.52|631.36|101.10|523.31|503.36|lead|
-832157668|-386141885|357189139|648566395|1826601163|-2083966475|-2033757178|-993535824|1124930966|-1500727162|-777334980|-227884319|400797482|-1456342720|1848702212|1110480099|1753602108|1138126349|-2047144033|552.09|953.33|939.03|326.84|221.47|516.62|322.28|782.85|684.89|282.27|318.94|291.96|839.46|544.09|221.63|morning|
-1525097002|103765839|-552785566|72833653|-1485624439|58436245|161828712|-1007045951|-510263092|1171644066|-1660628224|1770443769|2092497389|2021322273|-82651357|-1784874462|-816321358|93594171|-391832317|34.45|837.40|129.32|836.32|279.15|929.26|549.88|896.95|883.64|22.28|517.91|999.98|312.88|705.34|65.46|like|
-1862503567|-1752385209|1802024053|772552238|412709331|-1904327740|882709894|-1512689589|-840967729|-735361824|4121246|1810779744|-2016257097|-43383068|-52018857|622004453|-1539716087|2031812116|-1292863728|904.63|605.18|469.47|385.74|107.28|62.75|997.82|726.02|767.33|419.58|111.48|392.40|817.73|512.61|916.10|decade|
-1553071628|1153443050|-943526143|-1880054129|1194888635|702807197|3276675|553856111|2013849116|1705056289|-1626136446|-277141477|2017479614|1130471135|-229060315|-918378296|2040652856|441886577|54977116|710.47|362.64|855.65|35.88|850.79|168.68|606.39|902.87|400.54|276.78|678.22|313.26|568.12|522.67|594.83|reflect|
962065331|2113416835|1023435558|300309707|466670264|-1978227982|577530280|-698442609|1414905267|-649242181|-9164437|-116091195|-1159586157|-657513398|8106884|1285513528|612613432|1965999717|676079055|424.43|797.55|890.95|502.55|866.23|884.93|239.92|832.26|30.27|821.32|164.09|13.19|269.09|603.88|398.98|choice|
-572786222|-1026699234|1247070479|1406937078|2092253016|-789087152|1834212525|-1066234875|838861703|756475768|-1847567308|-1962993407|-595567317|884762894|-397595883|1278997068|2034228332|2071211385|1985391086|724.62|779.17|9.33|742.02|50.25|643.59|293.65|4.44|768.02|507.10|231.62|73.64|531.82|480.00|532.80|party|
781078810|-1778461676|1751123810|-183391389|-1728367796|-1747905737|-2099608186|-778545347|-1016996581|-745911009|-930988123|-1017382797|-812944798|-502975062|631560793|1145307774|-123143473|-484596329|1151908522|49.02|818.29|415.78|295.83|281.89|172.84|488.63|421.89|310.13|320.69|560.42|605.57|435.64|915.55|989.75|half|
1091901526|951720411|1503278312|197244703|-286985145|-1664169728|-1564170145|1122484179|-1752548794|-880538565|1476516494|-188316331|-932266689|978436478|1904368532|419341199|-881530914|-273131653|1319476440|563.42|228.86|666.36|679.02|871.25|409.38|451.20|726.42|921.02|610.94|764.73|292.03|785.63|994.46|595.20|first|
-2022755822|952760014|670630907|-578460735|-1846160518|1680691262|-1219469800|35379424|644950277|1749571989|1830159919|1252550194|135468760|1633180437|-377068717|-1406243615|1712484210|591553203|-1624492370|728.31|861.56|951.37|911.26|936.23|819.74|884.71|610.85|731.04|5.33|851.86|284.17|651.10|709.47|817.84|house|
1728641210|-1902190182|-1180883087|-1002000155|-214169710|-1428141802|-685155812|114619394|-188873422|-251742387|-954608882|437724949|1112785879|-881562412|-1239831783|-207831645|-1472207420|93329407|1023160079|971.24|27.36|783.25|845.70|679.36|214.46|285.03|486.04|448.77|224.93|948.59|409.10|950.59|77.22|175.59|still|
-1696332958|-2039627373|1203409629|489986835|-1191581236|153424384|1573404976|52718763|450171603|1035994596|1572845193|2045290540|2144703625|-79631781|161658600|1826619152|-453889678|2059988817|1906652176|933.16|788.49|672.28|151.26|90.13|308.85|247.41|207.71|974.38|754.83|106.53|240.03|212.14|215.92|55.13|experience|
